unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou,top1-label,top1-category,top1-iou,top2-label,top2-category,top2-iou,top3-label,top3-category,top3-iou,top4-label,top4-category,top4-iou,top5-label,top5-category,top5-iou
155,texture,freckled,0.006102026,brown-c,182265724,2067194,535114,0.002911428,floor,20378155,836938,91951,0.004353093,hair,1159565,150843,7589,0.005825061,painted,13470129,365138,50572,0.003668706,corridor-s,1530368,449359,6869,0.003481751,freckled,1555456,168859,10458,0.006102026,"{'number': 377, 'name': 'freckled', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.006102026,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.005825061,"{'number': 376, 'name': 'waffled', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.00524685,"{'number': 359, 'name': 'spiralled', 'category': {'texture': 128}, 'frequency': 128, 'coverage': 128.0, 'syns': ['']}",texture,0.004760818,"{'number': 295, 'name': 'striped', 'category': {'texture': 194}, 'frequency': 194, 'coverage': 194.0, 'syns': ['']}",texture,0.004705803
156,object,bookcase,0.037390041,black-c,139916835,1913681,587751,0.004161282,bookcase,521264,1076437,57585,0.037390041,balcony,317196,204359,7096,0.01379313,food,1104928,203495,2292,0.001754801,bookstore-s,401408,711639,30709,0.028372837,stratified,1568000,42773,3789,0.002357833,"{'number': 247, 'name': 'bookcase', 'category': {'object': 297}, 'frequency': 297, 'coverage': 42.204702, 'syns': ['']}",object,0.037390041,"{'number': 72, 'name': 'shelf', 'category': {'object': 1538, 'part': 266}, 'frequency': 1804, 'coverage': 155.466913, 'syns': ['']}",object,0.032929227,"{'number': 78, 'name': 'book', 'category': {'object': 1641}, 'frequency': 1641, 'coverage': 49.526615, 'syns': ['']}",object,0.030423319102481628,"{'number': 617, 'name': 'bookstore-s', 'category': {'scene': 32}, 'frequency': 32, 'coverage': 32.0, 'syns': ['']}",scene,0.028372837,"{'number': 694, 'name': 'library-indoor-s', 'category': {'scene': 24}, 'frequency': 24, 'coverage': 24.0, 'syns': ['']}",scene,0.018982119678415822
157,color,black-c,0.006780556,black-c,139916835,1455041,952124,0.006780556,chair,4633108,464094,17799,0.003504152,metal shutters,16608,112584,391,0.003035691,leather,470954,369842,3707,0.004428442,ball_pit-s,275968,216871,2205,0.004494185,honeycombed,1555456,54680,7517,0.004690447,"{'number': 1, 'name': 'black-c', 'category': {'color': 62358}, 'frequency': 62358, 'coverage': 11135.320474, 'syns': ['']}",color,0.006780556,"{'number': 378, 'name': 'honeycombed', 'category': {'texture': 124}, 'frequency': 124, 'coverage': 124.0, 'syns': ['']}",texture,0.004690447,"{'number': 722, 'name': 'ball_pit-s', 'category': {'scene': 22}, 'frequency': 22, 'coverage': 22.0, 'syns': ['']}",scene,0.004494185,"{'number': 129, 'name': 'leather', 'category': {'material': 742, 'object': 1}, 'frequency': 743, 'coverage': 38.014249, 'syns': ['']}",material,0.004428442,"{'number': 743, 'name': 'wine_cellar-barrel_storage-s', 'category': {'scene': 21}, 'frequency': 21, 'coverage': 21.0, 'syns': ['']}",scene,0.004305406
158,part,wheel,0.029931815238174685,grey-c,159331282,1666845,654507,0.004081902,motorbike,1440771,889890,46701,0.020447380864813746,wheel,1513439,363208,54539,0.029931815238174685,metal,3462561,187760,16446,0.004525747,laundromat-s,363776,378291,7484,0.010188093108607195,perforated,1793792,154795,27872,0.014511262732888533,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.029931815238174685,"{'number': 184, 'name': 'motorbike', 'category': {'object': 471}, 'frequency': 471, 'coverage': 116.032022, 'syns': ['']}",object,0.020447380864813746,"{'number': 334, 'name': 'perforated', 'category': {'texture': 143}, 'frequency': 143, 'coverage': 143.0, 'syns': ['']}",texture,0.014511262732888533,"{'number': 418, 'name': 'washer', 'category': {'object': 103}, 'frequency': 103, 'coverage': 17.085438, 'syns': ['automatic washer', 'washing machine']}",object,0.012530384,"{'number': 37, 'name': 'nose', 'category': {'part': 4805}, 'frequency': 4805, 'coverage': 12.527917, 'syns': ['']}",part,0.010571055350841276
159,object,painting,0.031944984,black-c,139916835,1744820,520281,0.00368624,painting,2207098,911868,96551,0.031944984,stern,184796,351945,16209,0.031139295951065443,glass,2246777,334930,47361,0.018687661432180137,waiting_room-s,1329664,459874,11257,0.006330271,dotted,2935296,44848,4790,0.001609892,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.031944984,"{'number': 171, 'name': 'stern', 'category': {'part': 527}, 'frequency': 527, 'coverage': 14.897849, 'syns': ['']}",part,0.031139295951065443,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.031044352,"{'number': 110, 'name': 'screen', 'category': {'part': 933, 'object': 4}, 'frequency': 937, 'coverage': 54.766765, 'syns': ['']}",part,0.024059807712591818,"{'number': 30, 'name': 'glass', 'category': {'material': 5500, 'object': 21}, 'frequency': 5521, 'coverage': 181.69107, 'syns': ['']}",material,0.018687661432180137
160,texture,cobwebbed,0.063596108,black-c,139916835,2394770,829803,0.005865086,windowpane,8841352,1199980,118309,0.011922677192222573,pane,480756,210458,11506,0.016927857256351254,tile,3959469,222322,29367,0.007072255,bow_window-outdoor-s,288512,656687,7885,0.008412336,cobwebbed,1505280,450134,116921,0.063596108,"{'number': 390, 'name': 'cobwebbed', 'category': {'texture': 120}, 'frequency': 120, 'coverage': 120.0, 'syns': ['']}",texture,0.063596108,"{'number': 343, 'name': 'grid', 'category': {'texture': 134, 'object': 2}, 'frequency': 136, 'coverage': 134.108822, 'syns': ['']}",texture,0.030954641,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.029434353143182424,"{'number': 328, 'name': 'fibrous', 'category': {'texture': 146}, 'frequency': 146, 'coverage': 146.0, 'syns': ['']}",texture,0.024986758,"{'number': 133, 'name': 'pane', 'category': {'part': 727}, 'frequency': 727, 'coverage': 38.963388, 'syns': ['']}",part,0.016927857256351254
161,part,monitor,0.048853373,white-c,72511065,1416947,186515,0.002529309,painting,2207098,653004,61057,0.021813511,monitor,141433,188144,15351,0.048853373,glass,2246777,288403,40760,0.016340472,office-s,1542912,435595,12174,0.00619122,studded,1593088,21781,2717,0.001685325,"{'number': 261, 'name': 'monitor', 'category': {'part': 263}, 'frequency': 263, 'coverage': 11.452951, 'syns': ['']}",part,0.048853373,"{'number': 110, 'name': 'screen', 'category': {'part': 933, 'object': 4}, 'frequency': 937, 'coverage': 54.766765, 'syns': ['']}",part,0.025998185924911515,"{'number': 40, 'name': 'painting', 'category': {'object': 4285}, 'frequency': 4285, 'coverage': 178.186762, 'syns': ['picture']}",object,0.021813511,"{'number': 199, 'name': 'computer', 'category': {'object': 412}, 'frequency': 412, 'coverage': 30.195256, 'syns': ['information processing system', 'data processor', 'electronic computer', 'computing device', 'computing machine']}",object,0.017414044159163172,"{'number': 138, 'name': 'television', 'category': {'object': 671}, 'frequency': 671, 'coverage': 14.070401, 'syns': ['telly', 'television set', 'tv set', 'television receiver', 'tv', 'idiot box', 'boob tube', 'goggle box']}",object,0.017163557228474468
162,color,red-c,0.051551274,red-c,21004512,2447847,1149729,0.051551274,bus,1628191,1216047,53906,0.019318848079726714,body,1291612,374155,19106,0.011602873937015572,food,1104928,457039,18548,0.012017475487861688,fire_station-s,125440,674358,4652,0.005850498,zigzagged,1618176,336830,52149,0.027405633,"{'number': 10, 'name': 'red-c', 'category': {'color': 55938}, 'frequency': 55938, 'coverage': 1678.059729, 'syns': ['']}",color,0.051551274,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.027405633,"{'number': 203, 'name': 'bus', 'category': {'object': 399}, 'frequency': 399, 'coverage': 131.143655, 'syns': ['']}",object,0.019318848079726714,"{'number': 337, 'name': 'meshed', 'category': {'texture': 140}, 'frequency': 140, 'coverage': 140.0, 'syns': ['']}",texture,0.013690456298496214,"{'number': 94, 'name': 'food', 'category': {'material': 849, 'object': 425}, 'frequency': 1274, 'coverage': 89.287943, 'syns': ['solid food']}",material,0.012017475487861688
163,scene,highway-s,0.043163796179817346,green-c,63326720,2356594,449771,0.006894781,road,12902886,1807785,474458,0.033327543,crosswalk,241792,165109,3795,0.009414397,carpet,4405463,154197,38244,0.008458412,highway-s,4076800,1100158,214211,0.043163796179817346,swirly,1605632,171947,18477,0.010503654705639583,"{'number': 233, 'name': 'highway-s', 'category': {'scene': 325}, 'frequency': 325, 'coverage': 325.0, 'syns': ['']}",scene,0.043163796179817346,"{'number': 31, 'name': 'road', 'category': {'object': 5500, 'part': 1}, 'frequency': 5501, 'coverage': 1042.181608, 'syns': ['route']}",object,0.033327543,"{'number': 33, 'name': 'grass', 'category': {'object': 5390}, 'frequency': 5390, 'coverage': 1039.167345, 'syns': ['']}",object,0.015311279766815157,"{'number': 172, 'name': 'field', 'category': {'object': 524}, 'frequency': 524, 'coverage': 151.87008, 'syns': ['']}",object,0.013452586,"{'number': 209, 'name': 'track', 'category': {'object': 381}, 'frequency': 381, 'coverage': 39.444502, 'syns': ['']}",object,0.013082195
164,part,monitor,0.013188592759311607,black-c,139916835,2228485,472274,0.003333549,chair,4633108,863885,38553,0.007063007,monitor,141433,153875,3844,0.013188592759311607,leather,470954,493071,3740,0.003894677,conference_room-s,2308096,604779,29548,0.010247883781478827,chequered,1530368,42669,6405,0.004088388,"{'number': 261, 'name': 'monitor', 'category': {'part': 263}, 'frequency': 263, 'coverage': 11.452951, 'syns': ['']}",part,0.013188592759311607,"{'number': 140, 'name': 'back pillow', 'category': {'part': 644}, 'frequency': 644, 'coverage': 22.95188, 'syns': ['']}",part,0.011823626840120066,"{'number': 301, 'name': 'conference_room-s', 'category': {'scene': 184}, 'frequency': 184, 'coverage': 184.0, 'syns': ['']}",scene,0.010247883781478827,"{'number': 81, 'name': 'back', 'category': {'part': 1619}, 'frequency': 1619, 'coverage': 48.180077, 'syns': ['']}",part,0.010137253630004431,"{'number': 36, 'name': 'chair', 'category': {'object': 4935, 'part': 2}, 'frequency': 4937, 'coverage': 373.611498, 'syns': ['']}",object,0.007063007
165,part,pot,0.005438147,red-c,21004512,1174491,41498,0.001874556,skyscraper,1270392,545370,7852,0.004343137,pot,422616,92292,2785,0.005438147,fabric,8548746,187564,18738,0.002149452,skyscraper-s,4402944,305633,16283,0.003470158,chequered,1530368,74665,4944,0.003089828,"{'number': 89, 'name': 'pot', 'category': {'object': 962, 'part': 438}, 'frequency': 1400, 'coverage': 34.095613, 'syns': ['']}",part,0.005438147,"{'number': 241, 'name': 'skyscraper', 'category': {'object': 310}, 'frequency': 310, 'coverage': 102.142014, 'syns': ['']}",object,0.004343137,"{'number': 181, 'name': 'footboard', 'category': {'part': 481}, 'frequency': 481, 'coverage': 29.727928, 'syns': ['']}",part,0.003531058,"{'number': 223, 'name': 'skyscraper-s', 'category': {'scene': 351}, 'frequency': 351, 'coverage': 351.0, 'syns': ['']}",scene,0.003470158,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.003089828
166,texture,polka-dotted,0.10309577105325363,red-c,21004512,2348321,135180,0.005822294,light,350013,874209,10468,0.008624482,crosswalk,241792,118463,10532,0.030115263,paper,471596,170085,1955,0.003055996,crosswalk-s,200704,540586,3967,0.005380274,polka-dotted,1705984,916699,245117,0.10309577105325363,"{'number': 342, 'name': 'polka-dotted', 'category': {'texture': 136}, 'frequency': 136, 'coverage': 136.0, 'syns': ['']}",texture,0.10309577105325363,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.093803803,"{'number': 276, 'name': 'dotted', 'category': {'texture': 234}, 'frequency': 234, 'coverage': 234.0, 'syns': ['']}",texture,0.07480418,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.030285870186692626,"{'number': 256, 'name': 'crosswalk', 'category': {'part': 279}, 'frequency': 279, 'coverage': 19.70806, 'syns': ['']}",part,0.030115263
167,part,wheel,0.012553170976908206,black-c,139916835,1726708,397989,0.00281771,cushion,641729,1097557,13796,0.00799541,wheel,1513439,303534,22526,0.012553170976908206,fabric,8548746,305564,51105,0.005805272,bedroom-s,19167232,652610,110538,0.005608417,pleated,1505280,42858,3039,0.001966864,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.012553170976908206,"{'number': 137, 'name': 'rim', 'category': {'part': 695, 'object': 2}, 'frequency': 697, 'coverage': 2.421746, 'syns': ['']}",part,0.009767429,"{'number': 77, 'name': 'cushion', 'category': {'object': 1675, 'part': 7}, 'frequency': 1682, 'coverage': 51.79914, 'syns': ['']}",object,0.00799541,"{'number': 114, 'name': 'seat cushion', 'category': {'part': 886, 'object': 1}, 'frequency': 887, 'coverage': 27.623586, 'syns': ['']}",part,0.007654634,"{'number': 101, 'name': 'pillow', 'category': {'object': 1094}, 'frequency': 1094, 'coverage': 35.345491, 'syns': ['']}",object,0.007537161
168,part,hair,0.022309445695651554,blue-c,61494563,2043285,586916,0.009323389,motorbike,1440771,1204619,31124,0.011905444970022178,hair,1159565,492255,36047,0.022309445695651554,metal,3462561,213360,22612,0.006189457,mountain_snowy-s,1793792,484811,24917,0.011056109857362561,bubbly,1517824,203819,17966,0.010545426,"{'number': 51, 'name': 'hair', 'category': {'part': 2813, 'material': 342, 'object': 1}, 'frequency': 3156, 'coverage': 93.815605, 'syns': ['']}",part,0.022309445695651554,"{'number': 44, 'name': 'wheel', 'category': {'part': 3681, 'object': 69}, 'frequency': 3750, 'coverage': 122.407301, 'syns': ['']}",part,0.019718238,"{'number': 21, 'name': 'head', 'category': {'part': 8606}, 'frequency': 8606, 'coverage': 399.425894, 'syns': ['']}",part,0.013297841620466953,"{'number': 184, 'name': 'motorbike', 'category': {'object': 471}, 'frequency': 471, 'coverage': 116.032022, 'syns': ['']}",object,0.011905444970022178,"{'number': 56, 'name': 'mountain', 'category': {'object': 2579}, 'frequency': 2579, 'coverage': 440.339063, 'syns': ['mount']}",object,0.011891379833687462
169,part,roof,0.012801761207408212,blue-c,61494563,1765456,192367,0.003050169,bus,1628191,1188528,27593,0.009893063,roof,443437,225474,8455,0.012801761207408212,granite,1315719,181507,4647,0.003113403,highway-s,4076800,711510,40475,0.008524938,interlaced,1630720,5742,1261,0.000771159,"{'number': 120, 'name': 'roof', 'category': {'part': 815, 'object': 34}, 'frequency': 849, 'coverage': 35.898958, 'syns': ['']}",part,0.012801761207408212,"{'number': 231, 'name': 'coach', 'category': {'part': 334}, 'frequency': 334, 'coverage': 55.751616, 'syns': ['']}",part,0.012005001161774305,"{'number': 203, 'name': 'bus', 'category': {'object': 399}, 'frequency': 399, 'coverage': 131.143655, 'syns': ['']}",object,0.009893063,"{'number': 185, 'name': 'train', 'category': {'object': 465}, 'frequency': 465, 'coverage': 132.375781, 'syns': ['']}",object,0.008811748,"{'number': 233, 'name': 'highway-s', 'category': {'scene': 325}, 'frequency': 325, 'coverage': 325.0, 'syns': ['']}",scene,0.008524938
170,object,curtain,0.040626969,orange-c,30348501,2092663,235497,0.007312285,curtain,3110939,813232,153203,0.040626969,door frame,221497,98540,2433,0.007660483,wood,9793596,455699,115732,0.011420662,closet-s,990976,563793,15507,0.010074308337372065,banded,2571520,57559,23703,0.009097727,"{'number': 54, 'name': 'curtain', 'category': {'object': 2747, 'part': 3}, 'frequency': 2750, 'coverage': 251.355274, 'syns': ['pall', 'drape', 'drapery']}",object,0.040626969,"{'number': 45, 'name': 'cabinet', 'category': {'object': 3677, 'part': 33}, 'frequency': 3710, 'coverage': 430.606454, 'syns': ['']}",object,0.016003202,"{'number': 23, 'name': 'door', 'category': {'part': 4557, 'object': 3778}, 'frequency': 8335, 'coverage': 465.261302, 'syns': ['']}",object,0.012290794212265792,"{'number': 17, 'name': 'wood', 'category': {'material': 9905, 'object': 487}, 'frequency': 10392, 'coverage': 790.502928, 'syns': ['']}",material,0.011420662,"{'number': 24, 'name': 'fabric', 'category': {'material': 7056, 'object': 932, 'part': 2}, 'frequency': 7990, 'coverage': 689.136189, 'syns': ['textile', 'cloth']}",material,0.010235477348574823
171,texture,zigzagged,0.039688008,pink-c,18491188,2161642,82803,0.00402542,keyboard,126505,899467,15760,0.015600685796644663,crosswalk,241792,127473,5360,0.014729119,paper,471596,501117,20635,0.021673644,home_office-s,1317120,605259,12346,0.006463763,zigzagged,1618176,174400,68428,0.039688008,"{'number': 356, 'name': 'zigzagged', 'category': {'texture': 129}, 'frequency': 129, 'coverage': 129.0, 'syns': ['']}",texture,0.039688008,"{'number': 382, 'name': 'chequered', 'category': {'texture': 122}, 'frequency': 122, 'coverage': 122.0, 'syns': ['']}",texture,0.023574231239173703,"{'number': 71, 'name': 'paper', 'category': {'material': 1171, 'object': 691, 'part': 1}, 'frequency': 1863, 'coverage': 37.945223, 'syns': ['']}",material,0.021673644,"{'number': 180, 'name': 'keyboard', 'category': {'part': 274, 'object': 212}, 'frequency': 486, 'coverage': 10.188108, 'syns': ['']}",object,0.015600685796644663,"{'number': 41, 'name': 'carpet', 'category': {'material': 2599, 'object': 1467}, 'frequency': 4066, 'coverage': 355.811916, 'syns': ['carpeting', 'rug']}",material,0.014891450891555141
