layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,1091,0.3336691497750582,3.4162874,elephant,3.145909,helmet,1.9764744,dung beetle,1.7039682,beetle,0.4785194396972656,0.36012810468673706
layer4,1092,0.429457751682791,4.1437397,balaclava,2.2320268,Dalmatian,2.000891,Labrador Retriever,1.8951182,retriever,0.3987338244915008,0.36603206396102905
layer4,1093,0.3355301365260455,5.8929605,bedchamber,4.22186,carrousel,3.075226,mosquito net,0.21214217,four-poster bed,0.5652006268501282,0.3199160397052765
layer4,1094,0.3249518809813029,4.165366,brake,3.3526387,disk,2.4571433,pretzel,2.2943916,toilet seat,0.3910722732543945,0.29207342863082886
layer4,1095,0.3034382957822982,5.3893633,drumstick,3.9752145,wooden spoon,3.334157,wood,2.580786,butternut squash,0.4452840983867645,0.2720877528190613
layer4,1096,0.471523034230266,10.829053,hiking,6.4709926,cliff,2.9815936,marmot,2.9265044,seabird,0.6132673621177673,0.4795977771282196
layer4,1097,0.3103623639178653,3.6241057,arrangement,3.5562067,nectar,2.2281992,flower,1.8090388,coral fungus,0.4159786403179168,0.3107168674468994
layer4,1098,0.4483624098640541,4.5812306,military,2.7266757,tank,2.6743138,army,1.8334568,half-track,0.4210062623023987,0.4205387234687805
layer4,1099,0.3618489031078115,3.6328657,garbage truck,3.4986212,barrels,3.321617,farm machine,0.83343214,tractor,0.4205446541309356,0.39333227276802063
layer4,1100,0.3940051187177594,4.6713586,geyser,2.7762332,steam locomotive,2.714298,mashed potatoes,1.5735626,hot spring,0.461296796798706,0.3088613450527191
layer4,1101,0.3073172281215346,4.5558367,clothes,1.8694621,Yorkshire Terrier,1.5152578,african grey parrot,1.2111886,wirehair,0.3965043127536773,0.3075057566165924
layer4,1102,0.3222837592807259,2.4558923,flamingo,2.1393964,Afghan Hound,1.5915152,spoonbill,1.3118775,gibbon,0.3352261483669281,0.2929798662662506
layer4,1103,0.3277472319044962,2.0030074,slice,1.0626378,aquatic mammal,0.98924637,cartilaginous fish,0.8321038,shark,0.2705604434013366,0.35337358713150024
layer4,1104,0.3192784956486902,3.6174457,pagoda,3.0214329,maypole,2.068696,lionfish,1.6565424,flatworm,0.4154765605926513,0.3389919698238373
layer4,1105,0.4676486856178466,3.3975115,habitat,2.8197033,scenery,1.7492429,bird,1.4548697,stalk,0.340198665857315,0.46657800674438477
layer4,1106,0.5725781825497258,8.629682,comestible,7.2395096,supper,5.3389263,fruit,3.8408737,edible fruit,0.7690257430076599,0.5641893148422241
layer4,1107,0.312151471280652,2.5806198,sea lion,2.2661514,Dobermann,2.174914,orangutan,1.8228204,Irish Setter,0.3449253737926483,0.3025059401988983
layer4,1108,0.3779771474095735,4.6062584,cauliflower,3.7191956,rapeseed,2.6996033,broccoli,2.604745,brocolli,0.5479437708854675,0.48539939522743225
layer4,1109,0.3415758665461155,2.9775083,horse chestnut seed,2.26287,rose hip,2.2175226,pomegranate,2.18053,fly,0.4269781410694122,0.22514398396015167
layer4,1110,0.4498533502384306,4.2223663,jet,3.072834,aircraft,1.9827513,red fox,1.6607726,plane,0.4050906896591186,0.40338295698165894
layer4,1111,0.4541253848133478,6.795741,stonework,5.6633315,rickshaw,5.5592947,parade,4.1040998,guard,0.7485355734825134,0.4142029583454132
layer4,1112,0.3274903833402768,1.3569607,gastropod,1.3241487,supper,1.0506406,meter,0.7241091,barometer,0.2257867306470871,0.2804388403892517
layer4,1113,0.4037559924638536,3.1406927,pit,2.772513,pointer,2.2942522,Great Dane,1.3743151,Dalmatian,0.3226125240325928,0.41900530457496643
layer4,1114,0.2516149443366117,3.3344114,wood,1.7540959,clownfish,1.3613889,cicada,1.3268384,locust,0.4042225480079651,0.2825470268726349
layer4,1115,0.2808366901049995,2.9989579,pirate ship,2.861973,laborer,2.5345418,locomotive,2.2688358,musician,0.4342879354953766,0.29627084732055664
layer4,1116,0.2514945165291858,2.289635,turtle,1.9111618,common gallinule,1.8923972,gossamer-winged butterfly,1.4334936,quail,0.5015659332275391,0.266352117061615
layer4,1117,0.3798756139336867,4.8384314,shoes,2.7195282,dig,2.470422,hatchling,0.8644918,pup,0.5346896648406982,0.38448694348335266
layer4,1118,0.4338629907754864,6.2674456,river,5.760836,hike,5.0951853,landform,5.011979,hiking,0.5595558285713196,0.4236498773097992
layer4,1119,0.3725824934666434,4.7093406,slats,3.709462,shed,3.637794,porch,3.209181,radiator,0.4242704808712005,0.3759251534938812
layer4,1120,0.3963457985535414,3.9211676,Labrador Retriever,3.3395033,Rottweiler,2.791758,graduation,2.192042,bird,0.371479332447052,0.3943682312965393
layer4,1121,0.3576135124723202,3.919059,supporting structure,3.2140634,derrick,2.5295591,train,1.8277432,tandem,0.4633968770503998,0.36194390058517456
layer4,1122,0.4425615198362821,7.6796927,pond,5.665709,glass,2.5281687,spider web,1.5973557,aquatic bird,0.4430765509605407,0.4495058059692383
layer4,1123,0.3531132036484248,2.8834147,tortilla,2.5276244,pizza,2.4762857,supper,2.0942779,trifle,0.3714802861213684,0.32413485646247864
layer4,1124,0.4859028051683097,4.526386,glass,3.9675777,alcohol,2.9055402,bottling,2.6258497,wine,0.4175472855567932,0.4601462185382843
layer4,1125,0.3755394770576152,2.2062647,shoes,1.755205,pelican,1.1504254,reptile,0.9106942,iguanid,0.3062146604061126,0.32973143458366394
layer4,1126,0.4866433572133804,7.018909,lime,6.84544,greens,2.9834776,Granny Smith apple,2.808865,green mamba,0.4867210388183594,0.44411975145339966
layer4,1127,0.4026752582650884,5.022385,military vehicle,3.848705,potter's wheel,3.715748,photocopier,1.612045,boa constrictor,0.4843626916408539,0.3507073223590851
layer4,1128,0.2508609714921185,1.6792742,porcupine,1.4812752,hedgehog,1.3800218,sea urchin,1.2904179,Arctic fox,0.3319025933742523,0.3117814064025879
layer4,1129,0.34844285757758,3.7574828,statue,2.968195,terrapin,1.8414135,totem pole,1.2110746,primate,0.3918229043483734,0.36398810148239136
layer4,1130,0.3891569292320439,5.998902,sauce,3.6699944,dessert,1.9059147,anthozoan,1.2796382,invertebrate,0.4464417695999145,0.35642382502555847
layer4,1131,0.511243308530195,4.8058434,thorn,4.331984,macrofauna,4.3179617,bird,1.5106174,macro,0.6574450731277466,0.5280269980430603
layer4,1132,0.4944127757434258,6.832191,table,6.455141,supper,4.018324,chop,3.8282561,gadget,0.4803964495658874,0.4448670744895935
layer4,1133,0.4671411415554846,3.6379938,photocopier,3.4775825,split-rail fence,3.3011599,rack,2.76266,chair,0.4302974641323089,0.3903932571411133
layer4,1134,0.3239197027033069,3.6158564,crinoline,3.0609097,tradition,1.5207596,hoop skirt,1.12484,primate,0.481547474861145,0.30389007925987244
layer4,1135,0.3430307718321705,3.654008,clip,2.4799607,object,2.2630591,gadget,1.7320142,opener,0.340541124343872,0.36074578762054443
layer4,1136,0.388016076092923,3.2954538,rotisserie,2.4234376,turtle,1.905314,cockroach,0.87886786,arthropod,0.350751668214798,0.3949138820171356
layer4,1137,0.3486461093915642,2.152875,tiger shark,1.7194735,pike,1.2499202,sandpiper,1.0395491,tattler,0.3239499628543854,0.2946225702762604
layer4,1138,0.3735356527502211,2.2749045,conch,2.0783598,sea slug,1.6078006,English Setter,0.9887822,invertebrate,0.4193218648433685,0.36827048659324646
layer4,1139,0.4084657225474626,3.8568833,brass,2.821176,glass,2.7393548,trombone,1.4561499,wading bird,0.3433766365051269,0.3620426058769226
layer4,1140,0.3364622061074978,3.8176024,apiary,3.6798484,hamper,3.6695743,lotion,3.240992,bottle,0.3943076133728027,0.2987075448036194
layer4,1141,0.341505951679484,3.386009,mask,2.714904,Mexican hairless dog (xoloitzcuintli),2.5624712,gas mask or respirator,2.138598,rhinoceros beetle,0.3219886124134063,0.33202028274536133
layer4,1142,0.2911323383968384,4.1113596,shoes,2.478196,knee pad,2.419331,ocarina,2.2015297,plectrum,0.4392159879207611,0.3304607570171356
layer4,1143,0.460223320860297,5.716041,sport,4.133564,outfielder,3.0147285,bird,2.1505377,new world monkey,0.5924969911575317,0.43810659646987915
layer4,1144,0.3840321717319944,7.232037,hand tool,5.405621,lipstick,5.280511,pen,2.8092692,popsicle,0.4300927221775055,0.38472309708595276
layer4,1145,0.4000523997277145,2.3494,retriever,1.3768868,Brittany dog,1.1843337,Cocker Spaniel,1.0973984,spaniel,0.4394842982292175,0.3830028474330902
layer4,1146,0.2592372691377993,3.1593635,unibody,2.6523259,weapon,1.9889531,school bus,1.9089085,wagon,0.346250981092453,0.21833069622516632
layer4,1147,0.3117562456702905,3.1815145,shoes,3.1306744,Siamese cat,2.8265734,block plane,2.1876774,waterfowl,0.4064893722534179,0.28312551975250244
layer4,1148,0.4404703987408001,6.76727,sweets,3.6749918,curio,3.3179057,supper,2.926409,fridge,0.4529986083507538,0.3964763283729553
layer4,1149,0.3394689456094942,2.8690424,window shade,2.768921,manufactured home,2.5098164,screen door,2.346852,window screen,0.4392196238040924,0.2956484854221344
layer4,1150,0.2827678779114011,2.1287925,skunk,1.648784,black-and-white colobus,1.640159,chickadee,1.3860211,badger,0.4212525188922882,0.2740687131881714
layer4,1151,0.5381209830331398,3.2154992,fowl,3.1436327,bird of prey,1.7158301,piciform bird,1.0515808,bird,0.3658473193645477,0.5208867192268372
layer4,1152,0.2293559065568662,2.4691303,sunglasses,1.6046643,plectrum,1.1782418,ambulance,1.1163895,high-speed train,0.293888658285141,0.25793400406837463
layer4,1153,0.3190681102625722,5.320972,attire,3.049511,unicycle,2.9367645,block plane,1.9090351,antelope,0.4245925843715668,0.2828746438026428
layer4,1154,0.3304704594461697,6.527175,fitness,5.0756493,bikini,4.747017,lotion,4.391107,burn,0.4509230852127075,0.3479980230331421
layer4,1155,0.3735659707786159,3.7400692,repair,3.2503748,plastic,2.274018,sink,1.2919025,invertebrate,0.3696459531784057,0.3453747630119324
layer4,1156,0.2783025787923558,3.9952834,container ship,2.3307374,scoreboard,1.979541,Basset Hound,1.1459379,elapid,0.3804126977920532,0.3068336248397827
layer4,1157,0.2795467091346704,3.5176544,solar thermal collector,2.1623743,Weimaraner,1.8595748,hippopotamus,1.6945126,ring-tailed lemur,0.4387550055980682,0.22405652701854706
layer4,1158,0.3794500475524039,3.0683362,gastropod,2.5253718,tiger,2.5015435,box turtle,1.0275404,snail,0.4642265737056732,0.316961407661438
layer4,1159,0.2173406230859313,3.3093808,shopfront,3.1977558,traffic or street sign,2.6240745,sign,1.5312744,oystercatcher,0.3341268599033355,0.2701115906238556
layer4,1160,0.3949883516408459,5.0175824,apiary,3.3399417,cooking,3.2797587,rain barrel,2.63332,potter's wheel,0.4722724854946136,0.3670709729194641
layer4,1161,0.3581016180359946,2.8303547,oboe,2.7708755,swing,2.1325839,hourglass,1.7360718,red king crab,0.3936726450920105,0.3009960651397705
layer4,1162,0.4104379026341844,3.8013573,casserole,3.157882,stew,3.0657666,Airedale Terrier,2.1933928,greyhound,0.3675526082515716,0.4212980568408966
layer4,1163,0.2843127691266466,3.0680003,casserole,2.5126128,sea,1.9672301,interlaced,1.8824935,flock,0.3125882148742676,0.27880144119262695
layer4,1164,0.3208510664736286,3.0828075,oar,2.728028,soup,2.4369047,trifle,2.2425718,safety pin,0.3801437020301819,0.3206251561641693
layer4,1165,0.2373103812765454,3.5658514,vase,3.0000935,cocktail shaker,2.953019,goblet,2.6224413,harp,0.4933091700077057,0.25274157524108887
layer4,1166,0.3323205303989284,5.2645373,seed,4.975775,sprinkled,3.2989326,fastener,2.8225267,tick,0.4022229611873626,0.3557339906692505
layer4,1167,0.3769994939751662,2.1501265,bighorn sheep,2.0463662,wolf,1.1760392,colubrid snake,1.074854,elapid,0.399958074092865,0.39654043316841125
layer4,1168,0.3680987196254177,3.699769,bed,3.0821087,desk,2.7652764,vacuum,2.7082446,equipment,0.4349158108234405,0.3600148856639862
layer4,1169,0.2168125020271886,0.8951373,brandy,0.32194903,standing,0.30939794,kitty,0.27435935,daisy,0.2416619658470153,0.1838555634021759
layer4,1170,0.2694999459537532,3.0973532,kitsch,2.7199557,tradition,2.3218684,kimono,2.1379025,bobsleigh,0.4010005295276642,0.289595365524292
layer4,1171,0.2955012807016447,2.776692,bridegroom,1.2975442,Scottish Terrier,1.0686939,Wire Fox Terrier,0.6786467,Sealyham Terrier,0.3003858625888824,0.2790912389755249
layer4,1172,0.33415393284458,3.5757077,football helmet,3.493893,motorcar,3.2599864,stereo,2.6342518,Affenpinscher,0.424150675535202,0.36740222573280334
layer4,1173,0.2259360999631591,3.6130376,apron,2.8372273,pouch,2.527482,basket,1.5016141,zebra,0.4368184804916382,0.21813593804836273
layer4,1174,0.3374684656757805,3.2368233,Golden Retriever,2.4796124,chow,1.934249,goldfinch,1.9098319,Norwich Terrier,0.5120086073875427,0.25136807560920715
layer4,1175,0.3841687052251467,3.3714137,basket,3.1151202,wheeled vehicle,2.747921,trifle,2.4149365,shipwreck,0.3433589041233063,0.37529313564300537
layer4,1176,0.4221896635344829,3.4791634,piano,3.2379577,tradition,2.3657036,corkscrew,1.1705761,aquatic bird,0.3232348263263702,0.38097384572029114
layer4,1177,0.348377542805215,3.6163578,bike,3.608063,mountain bike,2.667269,ski,1.144431,amphibian,0.4237207174301147,0.3139035701751709
layer4,1178,0.3991283411374168,1.8967842,hatchling,1.7644717,agama,1.274128,amphibian,0.9090278,arthropod,0.3953036367893219,0.41835495829582214
layer4,1179,0.5549078931180249,5.6966505,habitat,2.8886468,wildlife,2.579173,aquatic bird,1.5611899,stalk,0.5087012052536011,0.5044934153556824
layer4,1180,0.3785270434389658,3.6586716,band,3.0111,tandem,2.1849089,accompanist,1.2825886,wading bird,0.4650817811489105,0.3680935800075531
layer4,1181,0.3771032933630795,2.013208,chain mail,1.4604862,poodle,0.8433136,oboe,0.6364471,woodwind,0.2745510339736938,0.33323225378990173
layer4,1182,0.2968893195096291,3.8677127,purse,3.6176841,baby bib,1.0537372,Sealyham Terrier,1.0212169,Cocker Spaniel,0.4126392602920532,0.27902689576148987
layer4,1183,0.3246508726056369,3.107952,cowboy boot,2.520383,sleeping bag,2.1263053,african grey parrot,1.9754832,tusk,0.3185577690601349,0.29697272181510925
layer4,1184,0.3557701141111203,2.5808258,pottery,2.232931,Yorkshire Terrier,2.2138326,teapot,1.5364962,proboscis monkey,0.354797750711441,0.3368249237537384
layer4,1185,0.3933374410230376,8.470133,kitsch,5.5124626,flower,2.7040234,thistle,1.4499742,cardoon,0.560545802116394,0.41835111379623413
layer4,1186,0.3580649475152123,4.411725,bikini,3.9830728,shoes,2.747714,breathing device,2.5768383,hourglass,0.3917959034442901,0.35114672780036926
layer4,1187,0.3892078613446165,4.1582904,storage chest,2.9054928,file cabinet,2.2392316,photocopier,1.4094828,retriever,0.3944454789161682,0.3216477036476135
layer4,1188,0.3071596194032078,5.64581,walkway,4.846431,potholed,4.1295595,patio,1.9337963,geyser,0.4140315949916839,0.3502580225467682
layer4,1189,0.5323593705523737,9.610995,scenery,9.11149,motor vehicle,8.597583,park,5.694133,tower,0.6581212878227234,0.5104168653488159
layer4,1190,0.289501321239546,7.440045,facsimile,4.736365,brass memorial plaque,3.047054,brown bear,2.5414114,Basset Hound,0.4673440456390381,0.29369261860847473
layer4,1191,0.2512809133658006,3.3973105,baby,2.040018,collie,1.93583,ocarina,1.7724049,sulphur butterfly,0.4642156660556793,0.2816065847873688
layer4,1192,0.288707929697147,4.772379,weapon,2.2401917,Italian Greyhound,1.7503641,borzoi,0.9211345,greyhound,0.4464759230613708,0.2826184928417206
layer4,1193,0.3802453831590536,3.0100641,strap,2.7468798,shoes,2.5664647,snuggle,2.026945,mitten,0.3477934002876282,0.35901370644569397
layer4,1194,0.3705304776652501,2.4126022,macaw,1.9752433,african grey parrot,1.5815698,chameleon,1.5199409,iguanid,0.3339640200138092,0.40069296956062317
layer4,1195,0.3367884112381782,3.1299798,piano,2.685187,cardoon,2.2213113,centipede,2.0761042,sea urchin,0.4153421521186828,0.4049483835697174
layer4,1196,0.5324490197574329,8.943382,park,7.9172993,hill,6.8778725,countryside,5.861584,yard,0.6565499901771545,0.5421203970909119
layer4,1197,0.253358856001684,9.189819,jeweller,5.078857,embellishment,4.611115,lace,2.5691183,puzzle,0.4726728200912475,0.3415603041648865
layer4,1198,0.3426618870438159,2.963659,graduation,2.7713652,bald eagle,2.5052996,hornbill,1.9654785,accompanist,0.5607960224151611,0.2711625099182129
layer4,1199,0.3510170275215141,4.5971084,mosquito net,2.473789,fountain(scene),2.2647674,geyser,1.8698347,zoo,0.4493670165538788,0.3340510129928589
layer4,1200,0.2765141512723976,5.1901565,palace,2.05432,dromedary,1.8987051,ostrich,1.6105555,maracas,0.4690021276473999,0.2518060505390167
layer4,1201,0.3647331552405725,3.8696113,van,3.6176383,motor vehicle,3.356389,limo,2.5339997,Miniature Poodle,0.4211741983890533,0.3738446533679962
layer4,1202,0.2711733752589059,3.3961327,bird of prey,2.401656,tattler,1.9265814,partridge,1.8802464,bittern bird,0.4544415473937988,0.32465046644210815
layer4,1203,0.4177529971438895,4.1765113,baby,2.7095034,kitsch,2.260579,baby bib,2.0089583,retriever,0.3142678737640381,0.4244997203350067
layer4,1204,0.3122822552937659,2.3759642,bus,2.3156447,Irish Terrier,2.0285096,fire truck,1.6230866,ambulance,0.3565161228179931,0.33294007182121277
layer4,1205,0.3644338052184848,3.403491,arrangement,2.2292986,belgian sheepdog,1.1923594,Scottish Terrier,1.0543305,Cairn Terrier,0.3654559552669525,0.2947406768798828
layer4,1206,0.3818112559122359,5.1660614,fatigues,4.674189,cowboy boot,4.543823,attire,1.599574,Scottish Terrier,0.3832775056362152,0.3129700720310211
layer4,1207,0.4495261604679015,8.045936,"cabin, outdoor",2.0647957,lemur,1.7502179,primate,1.4486743,monkey,0.5228610634803772,0.40166187286376953
layer4,1208,0.1328144174608656,2.495803,graffiti,2.3431163,"theater, indoor procenium",1.2472888,sea cucumber,1.2282485,front curtain,0.4257700443267822,0.1776660531759262
layer4,1209,0.3625063569369319,6.2251816,tiger cat,2.9122996,chambered nautilus,2.830157,shower cap,2.7340162,cicada,0.412929892539978,0.42577579617500305
layer4,1210,0.3709787973351698,5.259531,bed,2.8934865,couch,1.708102,downstairs,1.6934011,lap,0.4350091814994812,0.3936740756034851
layer4,1211,0.2956174025420175,3.5869083,cucumber,2.2390397,artichoke,2.0695477,Keeshond,1.5065484,angora,0.3701495826244354,0.3172158896923065
layer4,1212,0.382340336457009,4.7680306,timepiece,2.7274313,antique,2.3619843,belfry,1.8017904,cupola,0.4498956799507141,0.3444955050945282
layer4,1213,0.2874211826300849,5.062892,ligula,3.2373621,nursery,2.8941798,coraciiform bird,1.3678694,howler monkey,0.5418326258659363,0.23164817690849304
layer4,1214,0.4405939130343086,4.397198,bowed stringed instrument,3.3297255,guitar,2.289564,lionfish,-0.6413931,stringed instrument,0.3017163574695587,0.4354879856109619
